img_name;folder;image;section;category;dist;extent;slope;pwp_limit;pwp_middle
Pieza_12_foto0611_2;12;611;2;2;13;0.5665457589285714;-0.009095177509446913;0.4015753073770492;0.3897925204918033
Pieza_12_foto0611_3;12;611;3;1;4;0.437109375;-0.012393637932527964;0.4826096754807692;0.4808443509615384
Pieza_12_foto0611_4;12;611;4;3;22;0.4129585597826087;-0.10571377698542636;0.38775351821192056;0.371016142384106
Pieza_12_foto611_0;12;611;0;3;21;0.4348366477272727;-0.0967700371916884;0.4341724537037037;0.4124131944444445
Pieza_12_foto611_1;12;611;1;1;3;0.45166015625;-0.012234697303144464;0.4836165048543689;0.4798998786407767
Pieza_12_foto611_2;12;611;2;2;14;0.4674479166666667;-0.02792824504243429;0.3735434322033898;0.3622881355932203
Pieza_12_foto611_3;12;611;3;1;4;0.417578125;0.006102770322801685;0.4209887079831933;0.4191504726890756
Pieza_12_foto611_4;12;611;4;1;21;0.2294034090909091;0.0760608449591807;0.41356646825396826;0.40380084325396826
Pieza_12_foto0612_0;12;612;0;2;16;0.4852941176470588;0.03589162174744517;0.3893871038732393;0.3740922095070423
Pieza_12_foto0612_1;12;612;1;1;7;0.307861328125;0.016804975165762247;0.3990734011627907;0.39601501937984496
Pieza_12_foto0612_2;12;612;2;1;5;0.4713541666666667;-0.02042368937775477;0.4751752336448598;0.4719991238317757
Pieza_12_foto0612_3;12;612;3;1;7;0.264404296875;-0.020943115608920333;0.4557528409090909;0.4541193181818182
Pieza_12_foto0612_4;12;612;4;2;16;0.6772748161764706;-0.019969667098009927;0.3265578218562874;0.3070967440119761
Pieza_12_foto612_0;12;612;0;2;15;0.7149658203125;-0.02368996593787349;0.4773297991071429;0.44227818080357145
Pieza_12_foto612_1;12;612;1;1;7;0.302978515625;-0.021091662364564983;0.4634360923423424;0.4608319256756757
Pieza_12_foto612_2;12;612;2;1;5;0.4964192708333333;-0.019896523421469192;0.4814091435185186;0.4751157407407408
Pieza_12_foto612_3;12;612;3;2;7;0.373291015625;0.009567422877218077;0.4095103346456693;0.4044968011811024
Pieza_12_foto612_4;12;612;4;2;14;0.478125;0.027928203888126297;0.4267347440944882;0.4129859744094488
Pieza_12_foto0629_0;12;629;0;3;18;0.4545641447368421;0.08657944890392526;0.4149336780575539;0.3992524730215827
Pieza_12_foto0629_1;12;629;1;1;4;0.530078125;-0.007333047861883724;0.4873968160377358;0.4850383254716981
Pieza_12_foto0629_2;12;629;2;1;1;0.2744140625;0.0015216236992891164;0.4413707386363636;0.4413707386363636
Pieza_12_foto0629_3;12;629;3;2;11;0.4207356770833333;-0.03053163887557635;0.4505859375;0.44674479166666653
Pieza_12_foto0629_4;12;629;4;1;1;0.2578125;-0.0005734275889417847;0.421875;0.421875
Pieza_12_foto629_0;12;629;0;1;2;0.3938802083333333;0.004815988631108804;0.4734301297169811;0.4734301297169811
Pieza_12_foto629_1;12;629;1;2;10;0.4406960227272727;-0.02767460231341193;0.4649761652542373;0.4609375
Pieza_12_foto629_2;12;629;2;1;1;0.1708984375;-0.002458418161564169;0.4790655339805826;0.4790655339805826
Pieza_12_foto629_3;12;629;3;1;3;0.50830078125;-0.006486419004476467;0.4907977764423077;0.4879807692307692
Pieza_12_foto629_4;12;629;4;3;18;0.3904194078947368;0.08151877065463997;0.4869239936440678;0.473682468220339
Pieza_12_foto0648_0;12;648;0;1;6;0.4508928571428572;0.014596901352288074;0.4336599576271186;0.4307799258474576
Pieza_12_foto0648_1;12;648;1;2;8;0.5724826388888888;-0.007764880664640012;0.4527447455752213;0.441924778761062
Pieza_12_foto0648_2;12;648;2;1;3;0.431640625;-0.00017009044559444496;0.4479870495495496;0.4479870495495496
Pieza_12_foto0648_3;12;648;3;3;9;0.41015625;-0.04243118981142634;0.473828125;0.4670454545454546
Pieza_12_foto0648_4;12;648;4;2;7;0.38330078125;0.003612973099082256;0.4200793850806452;0.4185672883064516
Pieza_12_foto648_0;12;648;0;2;6;0.3669084821428572;-0.007456897764404366;0.4689985795454546;0.4673650568181818
Pieza_12_foto648_1;12;648;1;3;8;0.4055989583333333;-0.03565002667857897;0.487890625;0.4821022727272728
Pieza_12_foto648_2;12;648;2;1;4;0.5859375;0.004612673569273978;0.467870213963964;0.4633657094594595
Pieza_12_foto648_3;12;648;3;2;9;0.5830078125;-0.007145213258395842;0.4635759320175439;0.4475740131578948
Pieza_12_foto648_4;12;648;4;2;5;0.5052083333333334;0.012378579902233068;0.4486799568965517;0.4429552801724138
Pieza_12_foto649_0;12;649;0;3;13;0.4150390625;0.006269401478181753;0.4692423844537815;0.4559151785714286
Pieza_12_foto649_1;12;649;1;3;18;0.8395353618421053;-0.023815019937839632;0.4593538851351352;0.4026252815315315
Pieza_12_foto649_2;12;649;2;3;8;0.4140625;0.012504472911118137;0.4562174479166667;0.45022786458333336
Pieza_12_foto649_3;12;649;3;2;14;0.6811197916666667;0.008509767419616987;0.4203701331967213;0.3999423668032787
Pieza_12_foto649_4;12;649;4;2;8;0.4016927083333333;0.014238595550977225;0.4313524590163935;0.4255571209016393
Pieza_12_foto0667_0;12;667;0;1;4;0.55;0.015610263503283069;0.4564936926605505;0.4521573967889908
Pieza_12_foto0667_1;12;667;1;1;5;0.5735677083333334;-0.012007131891408696;0.4601151315789474;0.4580592105263158
Pieza_12_foto0667_2;12;667;2;2;16;0.3697150735294117;-0.05449548271816927;0.4609700520833334;0.4539713541666667
Pieza_12_foto0667_3;12;667;3;2;7;0.43017578125;0.004708584093675145;0.4184133638211382;0.41574568089430897
Pieza_12_foto0667_4;12;667;4;2;12;0.2346754807692308;-0.035565526880088696;0.4560895647321429;0.451416015625
Pieza_12_foto667_0;12;667;0;2;11;0.2628580729166667;-0.03142584035271432;0.474853515625;0.4699009486607143
Pieza_12_foto667_1;12;667;1;2;8;0.4077690972222222;-0.0002461541406699928;0.4319608094262295;0.4259413422131148
Pieza_12_foto667_2;12;667;2;3;14;0.4528645833333334;-0.049084199876737684;0.4545625;0.4469375
Pieza_12_foto667_3;12;667;3;1;5;0.5406901041666666;-0.012051790933525696;0.493091724537037;0.4881004050925926
Pieza_12_foto667_4;12;667;4;1;4;0.505078125;0.011435063985860654;0.4816004672897196;0.4791179906542056
Pieza_12_foto0685_0;12;685;0;2;7;0.407958984375;0.028183228610824007;0.4130329457364341;0.4105196220930232
Pieza_12_foto0685_1;12;685;1;1;4;0.434375;-0.001887464470366948;0.4113729508196721;0.4090996413934426
Pieza_12_foto0685_2;12;685;2;1;5;0.3974609375;-0.015444201594240169;0.4616676401869159;0.4605724299065421
Pieza_12_foto0685_3;12;685;3;1;4;0.3703125;-0.015652511746135953;0.41015625;0.4095262096774194
Pieza_12_foto0685_4;12;685;4;1;7;0.313720703125;-0.029583185001146286;0.4141265368852459;0.4116611168032787
Pieza_12_foto685_0;12;685;0;2;8;0.4490017361111111;-0.030498882026369963;0.4267097848360656;0.4211385758196721
Pieza_12_foto685_1;12;685;1;1;3;0.29345703125;-0.011331713951430416;0.4828272405660378;0.4820533608490566
Pieza_12_foto685_2;12;685;2;1;4;0.4484375;-0.012253673724538876;0.4883542640186916;0.4871860397196262
Pieza_12_foto685_3;12;685;3;1;5;0.4280598958333333;0.0024000543088305588;0.4360519935344828;0.4322804418103448
Pieza_12_foto685_4;12;685;4;1;6;0.3950892857142857;0.022214788375782984;0.4755067567567568;0.4726210585585586
Pieza_12_foto0719_0;12;719;0;1;4;0.47265625;-0.01083112346581326;0.4752358490566038;0.4739091981132075
Pieza_12_foto0719_1;12;719;1;1;6;0.44419642857142855;-0.002570508325745898;0.4646661931818182;0.4606889204545455
Pieza_12_foto0719_2;12;719;2;1;5;0.4348958333333333;-0.012109167901661621;0.4869545990566038;0.4848172169811321
Pieza_12_foto0719_3;12;719;3;2;4;0.51328125;-0.007640937470294336;0.4865492334905661;0.4819059551886792
Pieza_12_foto0719_4;12;719;4;1;5;0.30859375;-0.016479784485613973;0.4798422759433962;0.4790683962264151
Pieza_12_foto719_0;12;719;0;2;4;0.369921875;-0.00920286421400044;0.4892393867924528;0.4884655070754717
Pieza_12_foto719_1;12;719;1;1;4;0.572265625;-0.009843143767267021;0.463781524122807;0.4591214364035088
Pieza_12_foto719_2;12;719;2;2;4;0.383984375;-0.010483237153494257;0.4946334696261682;0.492370035046729
Pieza_12_foto719_3;12;719;3;2;6;0.490234375;0.0018238150397652238;0.4724099099099099;0.4683277027027027
Pieza_12_foto719_4;12;719;4;2;4;0.4703125;-0.010846165163256509;0.4848451967592592;0.4835792824074074
Pieza_12_foto0737_0;12;737;0;2;7;0.413818359375;0.011849063605879477;0.4889383761682243;0.4846670560747664
Pieza_12_foto0737_1;12;737;1;2;4;0.401171875;-0.005133475555001896;0.4805836397058824;0.4789751838235294
Pieza_12_foto0737_2;12;737;2;2;8;0.4965277777777778;0.006440699442473392;0.4953703703703704;0.4911747685185186
Pieza_12_foto0737_3;12;737;3;1;7;0.3037109375;0.016745123103740888;0.4763454861111111;0.4748263888888889
Pieza_12_foto0737_4;12;737;4;2;8;0.24891493055555555;-0.0329802795535811;0.4702551605504587;0.4677823967889908
Pieza_12_foto737_0;12;737;0;2;7;0.239990234375;-0.026342414903815843;0.4764549885321101;0.4738747133027522
Pieza_12_foto737_1;12;737;1;1;7;0.354248046875;0.01617670644446749;0.489330150462963;0.4870515046296297
Pieza_12_foto737_2;12;737;2;2;7;0.48583984375;0.005202451773635865;0.4857122747747748;0.4815948761261261
Pieza_12_foto737_3;12;737;3;1;4;0.35546875;-0.008679469241862324;0.4837053571428571;0.4827380952380952
Pieza_12_foto737_4;12;737;4;1;6;0.35574776785714285;0.008074917721865402;0.4999269859813084;0.4960207359813084
Pieza_12_foto0774_0;12;774;0;2;6;0.4045758928571429;-0.00487878673272569;0.3323376225490196;0.33021854575163395
Pieza_12_foto0774_1;12;774;1;1;4;0.375;-0.014087008313957785;0.4453822544642857;0.4446498325892857
Pieza_12_foto0774_2;12;774;2;3;20;0.4143415178571429;-0.0777650413467555;0.4172794117647059;0.4006491268382353
Pieza_12_foto0774_3;12;774;3;1;4;0.583203125;0.00015150984711038325;0.4139989837398374;0.4113948170731707
Pieza_12_foto0774_4;12;774;4;1;14;0.29010416666666666;-0.03939760940756948;0.38112081692913385;0.3763225885826771
Pieza_12_foto774_0;12;774;0;2;7;0.33740234375;-0.025669661334024967;0.3901442307692308;0.3860877403846154
Pieza_12_foto774_1;12;774;1;1;4;0.4875;0.002456803338512577;0.40353125;0.40196875
Pieza_12_foto774_2;12;774;2;1;21;0.4129083806818182;-0.0835529473063581;0.42441263686131386;0.4045392335766424
Pieza_12_foto774_3;12;774;3;2;5;0.3642578125;-0.01816978165525884;0.4875744047619048;0.4842261904761905
Pieza_12_foto774_4;12;774;4;1;4;0.456640625;-0.005663177253608597;0.4613675458715597;0.4598265481651376
Pieza_13_foto155_0;13;155;0;3;2;0.482421875;-0.0014858841010401194;0.480127427184466;0.480127427184466
Pieza_13_foto155_1;13;155;1;3;5;0.478515625;0.005279615408047178;0.4184097782258064;0.4119203629032258
Pieza_13_foto155_2;13;155;2;1;2;0.17578125;0.003156468146730478;0.4808479975728155;0.4808479975728155
Pieza_13_foto155_3;13;155;3;1;8;0.4275173611111111;0.023362624633858742;0.4442620798319328;0.4396664915966387
Pieza_13_foto155_4;13;155;4;2;3;0.54052734375;0.008138148165815958;0.4694667431192661;0.4668147935779817
Pieza_13_foto173_0;13;173;0;1;4;0.41953125;-0.00434756620530421;0.44825932017543857;0.44640899122807015
Pieza_13_foto173_1;13;173;1;1;5;0.5934244791666666;0.01308341623617121;0.4223505434782608;0.4145720108695653
Pieza_13_foto173_2;13;173;2;1;4;0.3484375;0.01298695061212532;0.4742990654205608;0.472838785046729
Pieza_13_foto173_3;13;173;3;1;2;0.16276041666666666;0.0007108801431565518;0.4582248263888889;0.4582248263888889
Pieza_13_foto173_4;13;173;4;1;5;0.4583333333333333;0.017038858598367245;0.4792390046296297;0.4731626157407408
Pieza_13_foto232_0;13;232;0;1;6;0.6529017857142857;-0.013813027922013315;0.4438198678861789;0.4366425304878049
Pieza_13_foto232_1;13;232;1;1;2;0.3684895833333333;-0.0003708518348289051;0.4677455357142857;0.4677455357142857
Pieza_13_foto232_2;13;232;2;1;4;0.51640625;0.0020837647501921537;0.4723214285714286;0.4696428571428571
Pieza_13_foto232_3;13;232;3;1;2;0.4518229166666667;0.007803337320157461;0.4750884433962264;0.4750884433962264
Pieza_13_foto232_4;13;232;4;1;3;0.36962890625;0.006975250556377051;0.4661583533653846;0.4644305889423077
Pieza_13_foto233_0;13;233;0;1;5;0.4856770833333333;0.009456863351781787;0.44381009615384615;0.44073851495726496
Pieza_13_foto233_1;13;233;1;1;3;0.3837890625;-0.002726788757034745;0.4723641939252337;0.4711594626168225
Pieza_13_foto233_2;13;233;2;1;4;0.534765625;0.014856804391935713;0.4736784462616823;0.4707943925233645
Pieza_13_foto233_3;13;233;3;1;5;0.4244791666666667;0.01180702121309125;0.4588035300925926;0.4554398148148148
Pieza_13_foto233_4;13;233;4;1;4;0.473828125;0.011880116209764958;0.4713661123853211;0.4703268348623853
Pieza_13_foto243_0;13;243;0;1;3;0.33984375;-0.005282219578206922;0.4890018203883495;0.4875227548543689
Pieza_13_foto243_1;13;243;1;3;38;0.7682792467948718;0.03981750680299508;0.4949596774193548;0.39689390120967744
Pieza_13_foto243_2;13;243;2;1;4;0.569921875;0.008991736012405861;0.4938616071428572;0.4903645833333333
Pieza_13_foto243_3;13;243;3;1;5;0.5309244791666666;0.0067717375077310255;0.4829746462264151;0.4781471108490566
Pieza_13_foto243_4;13;243;4;1;4;0.559375;0.01014090944546242;0.4704137731481482;0.4691478587962963
Pieza_13_foto244_0;13;244;0;1;3;0.49658203125;0.005657595429598644;0.4903470552884616;0.4874549278846154
Pieza_13_foto244_1;13;244;1;1;2;0.3782552083333333;0.001317255230397697;0.4735243055555556;0.4735243055555556
Pieza_13_foto244_2;13;244;2;1;3;0.49560546875;0.012844096613730123;0.4683628941441442;0.4643510698198198
Pieza_13_foto244_3;13;244;3;1;3;0.48388671875;0.010443387528185272;0.4802058293269231;0.4767127403846154
Pieza_13_foto244_4;13;244;4;1;5;0.4189453125;0.012368027264117943;0.4716889880952381;0.469233630952381
